Timer-7-DEBUG-[2013-09-10 00:00:21,422]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:42:21,874]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:43:21,884]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:44:21,895]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:45:21,906]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:46:21,917]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:47:21,927]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:48:21,938]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:49:21,949]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:50:21,960]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:51:21,970]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:52:21,981]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:53:21,992]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:54:22,003]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:55:22,013]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:56:22,024]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:57:22,035]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:58:22,046]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 00:59:22,056]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:00:22,067]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:01:22,078]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:02:22,089]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:03:22,099]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:04:22,110]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:05:22,121]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:06:22,132]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:07:22,142]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:08:22,153]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:09:22,164]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:10:22,175]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:11:22,185]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:12:22,196]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:13:22,207]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:14:22,218]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:15:22,228]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:16:22,239]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:17:22,250]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:18:22,261]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:19:22,271]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:20:22,282]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:21:22,293]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:22:22,304]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:23:22,314]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:24:22,325]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:25:22,336]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:26:22,347]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:27:22,360]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:28:22,391]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:29:22,422]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:30:22,453]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:31:22,484]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:32:22,514]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:33:22,532]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:34:22,550]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:35:22,568]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:36:22,586]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:37:22,603]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:38:22,617]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:39:22,630]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:40:22,643]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:41:22,656]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:42:22,669]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:43:22,681]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:44:22,692]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:45:22,704]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:46:22,716]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:47:22,728]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:48:22,739]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:49:22,750]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:50:22,761]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:51:22,773]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:52:22,784]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:53:22,794]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:54:22,805]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:55:22,816]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:56:22,827]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:57:22,837]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:58:22,848]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 01:59:22,859]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:00:22,870]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:01:22,880]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:02:22,891]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:03:22,902]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:04:22,913]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:05:22,923]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:06:22,934]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:07:22,945]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
Timer-7-DEBUG-[2013-09-10 02:08:22,956]-com.ning.http.client.providers.netty.NettyConnectionsPool$IdleChannelDetector.run(NettyConnectionsPool.java:91)-Entry count for : http://192.168.103.104:9400 : 0
